Team,Team within selected timeframe,Age,Market value,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Height,Weight,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Shots against,Clean sheets,"Save rate, %",xG against,xG against per 90,Back passes received as GK per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %",AMF,CB,CF,DMF,GK,LAMF,LB,LCB,LCMF,LDMF,LW,LWB,LWF,RAMF,RB,RCB,RCMF,RDMF,RW,RWB,RWF,Foot_both,Foot_left,Foot_right,Foot_unknown,On loan_no,On loan_yes
762,390,30.0,250000,30,2379,1.0,1.36,1,0.12,18.42,55.85,63,499,182,76,10.33,8.47,58.04,3.33,57.95,0.04,0.06,0.26,5.37,8.35,2.57,8,0.3,1,0.04,1.06,0.04,1,0.04,0.05,0,0.0,14,0.53,35.71,7.143,0.04,0.91,29.17,0.11,66.67,0.79,23.81,0.0,0.87,69.57,3.22,65.88,0.42,0.42,31.66,0.3,2.12,51.41,83.22,18.92,74.6,6.66,95.45,19.1,88.32,44.3,89.24,6.24,48.48,19.3,35.11,0.0,0.19,0.0,0.04,0.26,0.0,0.08,8.21,66.36,1.89,34.0,0.87,21.74,0.45,0.3,8.93,70.34,0,0,0,0.0,0.0,0.0,0.83,0.08,0.0,0.0,0.19,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,True,False
1295,662,33.0,250000,35,3272,1.0,0.92,2,2.22,19.31,50.14,63,499,170,67,10.37,8.2,64.09,1.71,29.03,0.36,0.46,0.28,4.76,6.11,0.52,3,0.08,0,0.0,2.78,0.03,1,0.03,0.03,0,0.0,12,0.33,50.0,8.333,0.06,2.34,31.76,2.28,32.53,0.06,0.0,0.25,3.27,54.62,7.43,41.85,0.77,1.98,25.03,1.65,0.88,37.6,77.83,13.23,65.9,6.79,94.33,10.42,81.79,31.6,84.51,3.69,49.25,17.96,30.8,0.06,0.69,0.03,0.0,0.19,42.86,0.33,4.26,67.1,1.95,46.48,0.08,66.67,0.28,0.83,7.65,61.15,0,0,0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.03,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
1057,512,33.0,250000,36,2204,2.0,5.98,2,2.52,20.38,33.27,63,499,180,75,1.63,1.27,54.84,7.43,37.91,0.0,0.0,0.08,0.94,1.29,0.74,2,0.08,0,0.0,1.76,0.08,2,0.08,0.24,0,0.0,37,1.51,45.95,5.405,0.08,0.9,40.91,0.25,66.67,0.65,31.25,0.04,2.21,31.48,8.41,31.07,3.39,0.65,8.04,2.16,2.25,12.62,66.99,2.7,51.52,3.23,84.81,3.84,65.96,11.19,70.8,0.57,28.57,16.1,8.34,0.1,0.94,0.0,0.0,0.04,0.0,0.53,1.06,46.15,1.1,48.15,0.08,0.0,0.65,0.41,1.31,62.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
1159,591,31.0,250000,30,2853,0.0,1.06,1,0.85,10.88,61.74,63,499,188,80,5.96,3.94,76.0,3.69,52.99,0.13,0.19,0.38,2.84,4.31,0.57,3,0.09,0,0.0,0.22,0.0,0,0.0,0.03,0,0.0,9,0.28,44.44,0.0,0.03,0.03,100.0,0.03,100.0,0.0,0.0,0.0,0.19,33.33,1.32,45.24,0.44,0.38,26.09,0.54,0.54,40.98,87.3,15.11,73.49,2.4,94.74,20.32,96.74,35.24,93.02,5.71,51.93,22.63,40.48,0.03,0.13,0.0,0.0,0.0,0.0,0.06,3.53,46.43,0.54,17.65,0.44,7.14,0.13,0.03,6.28,63.82,0,0,0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False
1127,580,30.0,250000,10,315,1.0,0.53,0,0.0,9.71,41.18,63,499,183,74,2.0,2.57,55.56,1.14,0.0,0.0,0.0,0.0,0.57,0.83,0.57,1,0.29,0,0.0,2.0,0.29,1,0.29,0.15,0,0.0,4,1.14,75.0,25.0,0.0,0.57,50.0,0.57,50.0,0.0,0.0,0.0,1.71,50.0,4.57,31.25,1.14,0.57,27.14,0.29,0.29,34.86,86.07,9.14,78.13,5.71,95.0,15.71,85.45,28.86,89.11,5.43,73.68,19.52,25.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86,75.0,1.14,25.0,1.14,50.0,0.29,0.29,4.86,88.24,0,0,0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,True,False
955,494,35.0,250000,39,2762,5.0,3.47,2,2.46,18.08,54.41,63,499,183,80,8.28,5.44,55.69,3.94,55.37,0.49,0.73,0.33,4.76,7.06,1.47,8,0.26,0,0.0,2.18,0.16,5,0.16,0.11,1,0.03,26,0.85,30.77,19.231,0.07,1.86,33.33,1.47,33.33,0.29,33.33,0.16,1.99,57.38,5.28,54.94,1.82,1.21,30.73,0.72,1.99,46.24,79.35,17.73,68.57,7.69,94.92,14.73,84.96,37.9,85.81,6.65,53.92,20.25,34.33,0.08,1.04,0.0,0.0,0.52,31.25,0.26,9.61,69.83,3.13,45.83,1.34,29.27,1.04,0.62,9.45,79.66,0,0,0,0.0,0.0,0.0,0.46,0.55,0.07,50.0,0.52,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
161,512,29.0,250000,30,2789,2.0,2.43,0,0.5,17.04,66.67,63,499,184,84,10.97,5.65,73.71,6.36,68.53,0.94,1.29,0.55,5.87,8.08,1.26,6,0.19,1,0.03,0.48,0.06,2,0.06,0.08,1,0.03,13,0.42,38.46,15.385,0.0,0.13,0.0,0.06,0.0,0.06,0.0,0.03,0.39,75.0,1.45,68.89,0.58,1.26,26.46,0.52,1.48,44.89,85.26,20.91,76.54,2.13,93.94,18.1,95.01,37.88,90.55,6.91,57.48,21.64,37.86,0.02,0.13,0.0,0.0,0.03,100.0,0.03,5.52,61.99,0.74,34.78,0.45,50.0,0.26,0.06,8.75,69.0,0,0,0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
955,494,31.0,250000,39,3682,3.0,2.29,4,6.07,18.11,56.41,63,499,185,75,9.66,7.82,62.81,2.4,53.06,0.24,0.37,0.34,4.5,6.86,1.32,5,0.12,0,0.0,4.52,0.07,1,0.02,0.06,0,0.0,10,0.24,60.0,30.0,0.1,5.52,46.02,0.0,0.0,5.52,46.02,0.54,2.96,61.16,6.04,50.61,0.66,2.32,37.47,2.1,1.47,52.06,78.22,21.68,71.7,6.45,95.83,15.57,78.65,40.5,87.45,6.18,45.06,19.16,32.96,0.15,1.08,0.0,0.0,0.12,20.0,0.66,6.7,69.34,5.21,52.11,0.29,33.33,0.46,2.59,13.44,74.73,0,0,0,0.0,0.0,0.0,0.42,0.02,0.0,0.0,0.15,2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False
130,55,29.0,250000,41,3230,7.5,13.41,0,1.46,14.29,29.04,63,499,186,76,3.01,3.2,46.09,2.12,17.11,0.11,0.15,0.06,1.42,1.88,1.62,5,0.14,0,0.0,1.81,0.42,14,0.39,0.37,1,0.03,81,2.26,48.15,18.519,0.0,0.14,0.0,0.08,0.0,0.06,0.0,0.03,1.37,42.86,5.41,27.84,2.51,0.64,7.89,1.42,0.72,12.23,73.58,2.67,52.08,2.84,91.18,4.21,79.47,11.26,74.26,0.86,74.19,17.28,19.1,0.04,0.45,0.06,0.03,0.5,27.78,0.17,1.31,61.7,0.84,43.33,0.56,40.0,0.45,0.0,0.98,60.0,0,0,0,0.0,0.0,0.0,0.0,0.14,0.14,40.0,0.0,3,33.333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
872,444,30.0,250000,11,913,0.0,0.73,0,0.12,24.15,45.71,63,499,184,74,11.83,8.77,52.81,5.32,42.59,0.99,1.42,0.3,6.21,8.92,2.46,3,0.3,0,0.0,0.69,0.0,0,0.0,0.07,0,0.0,13,1.28,23.08,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.49,80.0,5.42,41.82,1.68,0.49,22.48,0.89,1.18,34.01,83.77,9.96,70.3,7.0,95.77,11.83,88.33,30.95,86.31,2.86,62.07,16.87,35.65,0.01,0.39,0.0,0.0,0.2,0.0,0.0,5.62,77.19,1.08,45.45,0.59,33.33,0.99,0.0,5.62,78.95,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,True,False
1057,546,33.0,250000,33,2735,0.0,0.25,0,0.24,11.98,56.87,63,499,176,71,8.03,5.43,64.85,2.11,57.81,0.2,0.28,0.23,4.31,6.01,0.92,9,0.3,0,0.0,0.72,0.0,0,0.0,0.01,0,0.0,8,0.26,25.0,0.0,0.0,0.89,40.74,0.0,0.0,0.89,40.74,0.13,0.43,53.85,2.07,41.27,0.07,1.41,36.0,0.92,0.95,53.18,88.43,22.87,81.73,4.31,96.95,17.7,93.31,47.29,92.41,5.0,59.21,19.14,34.69,0.01,0.36,0.0,0.03,0.07,100.0,0.13,6.88,73.68,1.35,43.9,0.2,16.67,0.26,0.36,9.44,80.14,0,0,0,0.0,0.0,0.0,2.11,0.03,0.03,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False
1383,719,35.0,250000,29,2411,1.0,1.04,0,0.0,14.63,62.24,63,499,185,85,8.92,5.79,63.23,3.88,62.5,0.04,0.05,0.71,5.23,7.54,1.57,11,0.41,0,0.0,0.15,0.04,1,0.04,0.04,0,0.0,3,0.11,66.67,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,33.33,2.02,64.81,0.22,0.37,19.67,0.11,1.61,39.83,79.1,20.75,67.63,1.75,93.62,14.33,92.71,29.83,86.73,10.0,56.34,22.72,33.38,0.0,0.0,0.0,0.0,0.11,33.33,0.0,6.38,56.14,0.45,25.0,0.45,33.33,0.19,0.0,9.37,64.54,0,0,0,0.0,0.0,0.0,1.42,0.04,0.0,0.0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False
730,119,34.0,250000,32,2841,2.0,0.98,2,1.1,13.84,64.53,63,499,182,77,8.71,5.35,69.23,3.71,70.94,0.19,0.28,0.32,4.82,7.15,0.98,5,0.16,0,0.0,0.7,0.06,2,0.06,0.03,1,0.03,7,0.22,57.14,28.571,0.06,0.51,37.5,0.03,0.0,0.48,40.0,0.06,0.32,80.0,1.93,50.82,0.35,0.7,24.8,0.73,1.2,39.41,82.8,19.51,76.95,3.29,97.12,13.05,87.86,32.09,88.45,6.81,59.53,21.07,35.34,0.03,0.13,0.0,0.0,0.13,100.0,0.1,6.43,73.4,0.79,68.0,0.38,58.33,0.32,0.19,10.8,73.61,0,0,0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False
716,217,31.0,250000,33,2581,7.0,6.87,0,0.58,20.61,32.99,63,499,193,88,2.44,1.81,61.54,3.84,44.55,0.17,0.3,0.07,1.15,1.95,1.46,6,0.21,0,0.0,1.36,0.24,7,0.24,0.24,3,0.1,47,1.64,36.17,14.894,0.0,0.24,28.57,0.07,0.0,0.17,40.0,0.03,0.87,52.0,10.32,29.05,2.58,0.1,8.86,2.44,2.69,13.95,71.75,3.24,56.99,4.32,80.65,3.52,73.27,12.76,72.68,0.94,70.37,14.89,21.94,0.02,0.42,0.03,0.0,0.45,53.85,0.28,0.94,55.56,1.05,40.0,0.42,50.0,0.49,0.03,1.26,58.33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
283,126,30.0,250000,37,3518,4.0,2.43,2,2.04,16.12,66.35,63,499,180,75,9.16,5.42,70.28,6.24,71.31,0.46,0.67,0.33,4.89,7.09,0.95,11,0.28,0,0.0,0.9,0.1,4,0.1,0.06,3,0.08,28,0.72,35.71,14.286,0.05,0.49,52.63,0.36,50.0,0.13,60.0,0.05,0.54,66.67,1.71,50.75,1.3,1.51,25.28,0.31,1.13,44.33,84.02,19.24,72.87,2.61,93.14,19.29,94.69,37.25,89.22,6.65,56.54,22.61,36.76,0.05,0.26,0.0,0.08,0.03,100.0,0.15,5.86,59.83,0.64,48.0,0.41,25.0,0.23,0.23,8.26,69.35,0,0,0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
1286,213,32.0,250000,34,2525,7.5,11.09,2,1.22,19.75,33.03,63,499,177,71,3.31,3.42,43.75,5.85,23.78,0.18,0.26,0.11,1.64,2.35,1.18,3,0.11,0,0.0,2.25,0.46,10,0.36,0.4,2,0.07,69,2.46,50.72,18.841,0.07,0.75,19.05,0.5,14.29,0.18,40.0,0.14,1.71,47.92,7.45,37.32,3.03,0.5,14.51,2.82,2.39,19.43,71.93,4.42,62.9,5.2,85.62,5.74,67.7,18.11,74.41,0.61,58.82,14.81,10.94,0.04,0.46,0.04,0.0,0.5,7.14,0.21,2.1,62.71,1.14,37.5,0.46,7.69,0.29,0.14,1.92,62.96,0,0,0,0.0,0.0,0.0,0.0,0.07,0.04,100.0,0.07,4,75.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,False,False,True,False,True,False
725,371,31.0,250000,29,1879,6.0,4.72,1,0.35,21.57,43.11,63,499,178,74,8.96,5.37,61.61,7.52,40.76,0.38,0.46,0.62,5.27,6.3,1.82,8,0.38,2,0.1,1.29,0.29,5,0.24,0.23,2,0.1,27,1.29,40.74,22.222,0.05,1.29,22.22,1.2,24.0,0.0,0.0,0.19,0.91,52.63,3.74,34.62,1.39,0.48,15.05,1.49,0.43,29.28,65.79,12.75,56.02,4.41,94.57,8.05,65.48,22.0,74.51,6.04,42.86,20.97,31.49,0.02,0.38,0.0,0.05,0.14,0.0,0.1,6.04,46.83,2.01,33.33,0.81,29.41,0.24,0.34,6.09,69.29,0,0,0,0.0,0.0,0.0,0.14,0.14,0.05,0.0,0.0,1,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
725,371,31.0,250000,42,3561,5.0,2.91,5,3.6,18.28,52.62,63,499,179,68,7.99,6.02,63.36,3.03,47.01,0.54,0.67,0.16,3.63,4.5,1.11,8,0.2,0,0.0,4.23,0.13,5,0.13,0.08,1,0.03,52,1.35,34.62,9.615,0.13,3.81,27.89,1.06,31.71,2.7,26.92,0.57,4.41,60.59,7.42,50.7,1.19,1.66,16.93,1.71,1.71,27.23,63.9,9.31,51.25,4.25,89.02,9.13,67.05,18.75,76.63,4.93,41.05,22.33,35.94,0.09,1.01,0.13,0.0,0.05,50.0,0.23,3.24,48.8,2.88,41.44,0.26,40.0,0.26,1.11,6.53,58.33,0,0,0,0.0,0.0,0.0,0.23,0.91,0.23,44.44,2.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,False,False,True,False,True,False
1099,568,23.0,250000,17,619,0.0,1.3,1,0.05,25.44,37.71,63,499,180,79,6.25,6.54,53.33,2.62,38.89,1.31,2.21,0.0,1.45,2.46,2.18,2,0.29,0,0.0,3.05,0.0,0,0.0,0.19,0,0.0,16,2.33,25.0,0.0,0.15,1.6,36.36,0.58,0.0,1.02,57.14,0.0,4.65,40.63,12.65,33.33,2.18,1.6,13.52,1.6,1.6,16.87,79.31,2.18,66.67,5.09,91.43,5.23,72.22,14.98,84.47,0.29,50.0,14.31,4.4,0.01,0.15,0.0,0.0,0.15,0.0,0.44,0.58,100.0,1.6,45.45,0.0,0.0,0.29,0.44,1.6,36.36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True
494,232,21.0,250000,11,673,1.0,0.86,0,0.11,14.98,55.36,63,499,190,82,5.08,5.08,52.63,3.74,64.29,0.13,0.21,0.27,2.27,3.62,1.47,0,0.0,0,0.0,1.47,0.13,1,0.13,0.12,0,0.0,1,0.13,100.0,100.0,0.0,2.01,13.33,0.13,0.0,1.87,14.29,0.4,1.6,66.67,3.74,46.43,0.53,0.8,33.03,1.34,0.8,42.66,79.94,15.78,71.19,3.61,85.19,14.58,85.32,36.11,90.37,4.68,25.71,17.71,30.82,0.01,0.4,0.0,0.0,0.0,0.0,0.27,4.95,56.76,2.41,27.78,0.4,0.0,0.53,0.4,6.69,72.0,0,0,0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,False,True
494,232,26.0,250000,10,758,0.0,0.13,0,0.3,13.3,48.21,63,499,173,67,5.58,4.63,51.28,2.85,50.0,0.24,0.34,0.12,2.97,4.21,0.95,0,0.0,0,0.0,1.31,0.0,0,0.0,0.01,0,0.0,3,0.36,0.0,0.0,0.0,1.07,55.56,0.47,25.0,0.59,80.0,0.0,0.95,50.0,3.92,42.42,0.36,1.31,37.99,0.59,0.59,50.11,89.57,12.82,85.19,8.67,95.89,17.93,88.74,45.24,93.18,3.92,57.58,16.03,24.51,0.04,0.36,0.12,0.0,0.24,100.0,0.12,6.77,80.7,1.66,57.14,0.59,60.0,0.36,0.47,4.51,73.68,0,0,0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.36,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
1057,142,25.0,250000,11,438,0.0,0.14,1,0.14,26.3,42.19,63,499,179,71,8.01,10.48,49.02,2.88,28.57,0.21,0.27,0.0,2.67,3.55,1.64,0,0.0,0,0.0,3.08,0.0,0,0.0,0.03,0,0.0,4,0.82,0.0,0.0,0.21,2.26,18.18,1.64,12.5,0.62,33.33,0.21,4.52,54.55,9.66,42.55,1.03,1.03,15.41,0.21,1.85,25.48,59.68,12.53,47.54,2.47,83.33,7.4,69.44,19.11,69.89,4.32,33.33,21.01,30.25,0.03,0.41,0.0,0.0,0.62,33.33,0.0,4.93,41.67,3.29,12.5,1.44,14.29,0.21,0.41,5.75,50.0,0,0,0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,1.23,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,False,True,False,False,True,False
325,142,34.0,250000,30,2400,1.0,1.46,1,1.63,13.05,47.13,63,499,188,78,8.21,6.11,54.6,2.59,46.38,0.23,0.29,0.19,4.65,5.97,0.86,5,0.19,0,0.0,2.21,0.04,1,0.04,0.05,1,0.04,16,0.6,31.25,6.25,0.04,3.9,36.54,0.0,0.0,3.86,36.89,0.26,1.39,43.24,2.59,33.33,1.2,1.8,28.43,2.1,0.38,39.49,71.32,18.98,66.01,3.6,92.71,11.25,77.67,27.9,79.57,7.99,59.62,22.03,32.65,0.06,0.34,0.08,0.0,0.08,0.0,0.3,6.19,64.24,3.34,53.93,0.3,12.5,0.6,1.13,12.71,74.04,0,0,0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False
315,138,32.0,250000,18,1074,0.0,0.57,0,0.9,15.5,46.49,63,499,174,71,6.7,5.11,52.46,3.35,45.0,0.59,0.8,0.42,3.44,4.71,1.17,3,0.25,0,0.0,2.01,0.0,0,0.0,0.05,0,0.0,9,0.75,33.33,0.0,0.0,2.68,43.75,0.59,71.43,2.09,36.0,0.5,1.09,53.85,4.44,39.62,0.92,0.75,21.62,1.17,1.42,31.42,75.2,11.06,61.36,5.11,93.44,10.56,81.75,23.04,82.18,5.78,60.87,19.21,28.79,0.08,0.67,0.08,0.0,0.25,0.0,0.34,5.87,60.0,3.94,48.94,1.59,36.84,0.92,1.09,7.37,79.55,0,0,0,0.0,0.0,0.0,0.75,0.08,0.0,0.0,0.59,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,False,False,True,False,True,False
255,114,24.0,250000,27,2170,0.0,1.62,0,0.17,19.78,64.78,63,499,188,77,11.36,7.09,69.01,7.63,67.93,0.54,0.74,0.5,5.93,8.19,1.24,8,0.33,0,0.0,0.41,0.0,0,0.0,0.07,0,0.0,12,0.5,66.67,0.0,0.0,0.12,0.0,0.04,0.0,0.08,0.0,0.0,0.17,50.0,1.74,54.76,0.75,0.54,26.63,0.33,1.41,42.72,88.35,13.19,71.07,1.74,95.24,25.09,97.02,37.41,92.13,5.23,62.7,22.18,34.32,0.01,0.04,0.0,0.0,0.0,0.0,0.04,4.35,66.67,0.46,27.27,0.17,25.0,0.17,0.04,4.81,62.93,0,0,0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False
1252,641,23.0,250000,11,317,0.0,0.05,0,0.03,17.89,46.03,63,499,178,73,6.25,7.1,52.0,1.99,14.29,0.0,0.0,0.0,2.56,3.55,1.42,1,0.28,0,0.0,2.84,0.0,0,0.0,0.01,0,0.0,1,0.28,100.0,0.0,0.0,1.99,57.14,1.99,57.14,0.0,0.0,0.28,2.27,62.5,7.1,56.0,0.85,0.0,20.16,1.7,1.42,28.96,76.47,9.37,72.73,7.1,92.0,6.81,70.83,23.85,82.14,3.97,50.0,15.99,22.27,0.01,0.28,0.0,0.0,0.28,0.0,0.0,5.68,60.0,1.42,40.0,0.85,0.0,0.0,0.85,4.83,82.35,0,0,0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
325,142,33.0,250000,32,2469,2.0,3.37,0,0.13,17.46,57.2,63,499,185,78,9.48,8.06,62.44,3.21,54.55,0.11,0.13,0.26,4.34,5.15,1.2,7,0.26,0,0.0,2.3,0.07,2,0.07,0.12,2,0.07,35,1.28,28.57,5.714,0.0,2.33,37.5,2.3,38.1,0.0,0.0,0.36,1.68,56.52,3.86,49.06,1.42,1.53,21.76,1.68,1.28,33.13,76.35,14.11,70.28,4.26,91.45,10.53,78.89,24.2,85.39,6.74,56.22,20.86,33.67,0.0,0.18,0.0,0.0,0.15,75.0,0.07,4.7,63.57,2.3,47.62,0.47,38.46,0.29,0.84,8.86,70.78,0,0,0,0.0,0.0,0.0,0.26,0.26,0.11,0.0,0.11,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
652,327,21.0,250000,26,1801,6.0,6.58,1,0.29,30.98,35.48,63,499,192,79,2.8,2.0,47.5,6.1,55.74,0.6,0.92,0.05,1.25,1.91,2.3,4,0.2,0,0.0,2.55,0.3,6,0.3,0.33,2,0.1,42,2.1,45.24,14.286,0.05,0.8,31.25,0.35,28.57,0.45,33.33,0.1,2.85,47.37,16.14,26.93,3.6,0.95,9.14,1.8,2.8,16.24,76.62,1.95,53.85,4.75,86.32,5.8,83.62,13.74,78.18,1.7,85.29,18.48,31.11,0.01,0.25,0.0,0.05,0.0,0.0,0.2,1.05,57.14,0.6,50.0,0.0,0.0,0.25,0.15,1.5,63.33,0,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
652,327,21.0,250000,25,1436,5.0,3.45,2,2.21,26.07,35.82,63,499,171,67,4.39,5.01,48.75,2.32,10.81,0.13,0.19,0.0,1.82,2.77,1.75,6,0.38,1,0.06,5.7,0.31,5,0.31,0.22,0,0.0,47,2.95,38.3,10.638,0.13,1.75,28.57,0.13,100.0,1.63,23.08,0.31,8.4,47.01,15.42,36.59,2.13,3.57,18.11,2.32,2.13,23.13,80.49,4.76,64.47,4.7,94.67,8.52,83.82,19.37,87.06,2.13,58.82,18.82,24.86,0.14,0.63,0.0,0.06,0.25,50.0,0.25,1.88,73.33,2.13,52.94,0.38,50.0,1.0,0.56,2.76,65.91,0,0,0,0.0,0.0,0.0,0.13,0.69,0.25,50.0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,True,False,False,True,False
1133,492,22.0,250000,15,475,1.0,0.48,0,0.31,22.17,47.01,63,499,180,72,11.56,8.72,54.35,2.46,53.85,1.33,1.84,0.38,5.49,7.63,1.52,2,0.38,0,0.0,2.84,0.19,1,0.19,0.09,0,0.0,6,1.14,16.67,16.667,0.0,2.65,21.43,0.0,0.0,2.65,21.43,0.19,4.55,45.83,8.53,42.22,1.52,3.79,21.03,1.33,1.14,29.18,72.73,11.37,63.33,5.31,96.43,10.23,75.93,21.22,85.71,5.31,46.43,21.47,29.51,0.06,1.14,0.0,0.0,0.19,0.0,0.76,4.74,52.0,3.41,50.0,0.57,0.0,1.33,0.57,8.53,71.11,0,0,0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,True,False,True,False
